"","mean","sd","max","min"
"TAS2R50",0.0851418242716469,0.110477436952051,0.641155303,-0.436347593
"TAS2R60",0.144028515263158,0.10359610582905,0.592348082,-0.233186839
"TAS2R7",0.040344306204584,0.10796316696405,0.462616052,-0.530669971
"TAS2R8",0.0980895172147708,0.11509272029722,0.872930035,-0.350732804
"TAS2R9",0.0802313375305603,0.0869482348653363,0.462713125,-0.265259471
"TASL",0.168150009267402,0.110619716148281,0.660253226,-0.355561042
"TASOR",-0.0548358948938879,0.123079425606128,0.590616441,-0.604161481
"TASOR2",-0.0497377420076401,0.137200681939981,0.391465628,-0.855959172
"TASP1",-0.086389794582343,0.14486927708734,0.430772143,-0.75819573
"TAT",0.0378100701621392,0.120068897791427,0.561117801,-0.564834396
"TATDN1",0.0100763778098472,0.121620223821819,0.751523455,-0.68695086
"TATDN2",-0.042898666475382,0.109194812346118,0.375375769,-0.519768604
"TATDN3",-0.0284961624414261,0.120344505622981,0.713361345,-1.065459409
"TAX1BP1",-0.0518055986697793,0.163335912034486,0.663783117,-0.986090187
"TAX1BP3",-0.213755576613752,0.139543542544498,0.379288064,-0.991635988
"TBATA",-0.00212056063073005,0.093063348176679,0.368693122,-0.392116592
"TBC1D1",-0.122206567504244,0.106210584028302,0.390410695,-0.649483832
"TBC1D10A",-0.144104975214771,0.118588053281441,0.23044649,-0.662998415
"TBC1D10B",-0.184526574951613,0.16399494733533,0.387485036,-1.54575037
"TBC1D10C",-0.291481686483022,0.147488740872629,0.285137403,-0.863508036
"TBC1D12",0.00138909426655348,0.105775347463716,0.567562087,-0.402949874
"TBC1D13",-0.000733293417657046,0.111914240352192,0.368107261,-0.598694722
"TBC1D14",0.108803771983022,0.107958517024561,0.431298654,-0.696900965
"TBC1D15",0.0662122295186757,0.14850976158026,0.770680491,-0.718229665
"TBC1D16",-0.0122721929083192,0.135788362883507,0.44742538,-0.566586125
"TBC1D17",-0.10776748438455,0.0933775111064989,0.434600022,-0.475617476
"TBC1D19",0.142922851408319,0.102834168991874,0.507320965,-0.438203603
"TBC1D2",0.0353680657792869,0.100021817569098,0.367203475,-0.474904837
"TBC1D20",-0.0712901020764007,0.190217943295932,0.487215673,-1.760985673
"TBC1D21",0.0337442277852292,0.117006208246679,0.442872826,-0.589790016
"TBC1D22A",0.0290869296519525,0.111913948534499,0.407918235,-0.326097236
"TBC1D22B",-0.197936337125637,0.11751096192538,0.289165254,-0.673046889
"TBC1D23",-0.146602059088285,0.118564209908841,0.264181795,-0.911217488
"TBC1D24",-0.0195820767988115,0.119396722459773,0.484006324,-0.529396834
"TBC1D25",-0.0552535018353141,0.0938610486646831,0.28710705,-0.476230825
"TBC1D26",0.0995136318253012,0.0982363779709126,0.544415228,-0.180756438
"TBC1D28",-0.335080111960413,0.152189090189063,0.169522168,-1.112438541
"TBC1D2B",-0.142884457004244,0.110292532492459,0.422335819,-0.79866692
"TBC1D30",-0.212653425283531,0.106675674506389,0.246853702,-0.579800072
"TBC1D31",-0.103962703854839,0.177482250723678,0.47300236,-1.084642972
"TBC1D32",0.0174673594303905,0.0966864432619816,0.417140585,-0.406350077
"TBC1D4",0.190866724649406,0.101542951311399,0.589442704,-0.208908991
"TBC1D5",-0.0926087637385399,0.154249288190592,0.615724841,-1.293199785
"TBC1D7",0.123281042012733,0.113372012461913,0.714099542,-0.523881654
"TBC1D8",-0.146977460091681,0.104915343655155,0.351463026,-0.515444035
"TBC1D8B",-0.00980119021816638,0.116442564672462,0.588044402,-0.542053208
"TBC1D9",-0.0512862305042445,0.110850466738963,0.336621474,-0.514612056
"TBC1D9B",-0.0722026543463497,0.134098062956257,0.655199437,-0.735213321
"TBCA",-0.896517292949915,0.350901746855403,0.245157291,-2.221565887
"TBCB",-1.03813040073599,0.333235981356947,0.236285735,-2.402908426
"TBCC",-0.841780078460102,0.227439574859953,0.011756419,-1.890951474
"TBCCD1",0.0677834734991511,0.106429580284744,0.490977391,-0.457097817
"TBCD",-1.19862123209253,0.250032296799833,0.038479279,-2.215521045
"TBCE",-0.63596637365365,0.193105013579706,0.359505615,-1.502185724
"TBCEL",0.00713485800679117,0.111627282128609,0.831664473,-0.431114518
"TBCK",0.0526079805780985,0.132577267438125,0.530021818,-0.9251461
"TBK1",-0.110508406483022,0.127623998596873,0.606417164,-0.798446943
"TBKBP1",-0.20366511395416,0.101575545248458,0.242610337,-0.71415477
"TBL1X",0.0879210225220713,0.100305152868642,0.41844968,-0.622515851
"TBL1XR1",-0.389272470685908,0.324382429317579,0.970182785,-1.875381188
"TBL1Y",0.410688444143266,0.0695429899293785,0.905340259,-0.129804468
"TBL2",-0.140935719864177,0.117612969611342,0.283707597,-0.615988153
"TBL3",-1.25283224356876,0.270790770014025,-0.18024271,-2.178474315
"TBP",-0.803955526204584,0.191966333361191,-0.157177031,-1.742634893
"TBPL1",0.0881460085755518,0.100004573242023,0.60750952,-0.463384615
"TBR1",-0.0284773346383701,0.111470821660368,0.415135336,-0.904445545
"TBRG1",0.0246025227809847,0.146850252372704,0.648574833,-0.537314038
"TBRG4",-0.157201415308998,0.159754405207458,0.30758003,-1.017222173
"TBX1",-0.0696792015424448,0.132092179674381,0.624896276,-0.843928018
"TBX10",-0.0660227626706282,0.120776706515816,0.556209696,-0.832015585
"TBX15",-0.135853536090832,0.119637871594851,0.254175469,-0.762700868
"TBX18",-0.0197379302300509,0.146895159211321,0.94547885,-1.157576973
"TBX19",0.0213329238573854,0.106201753428654,0.422079104,-0.867646304
"TBX2",-0.0548832151358234,0.148407329818272,0.483747763,-1.077211118
"TBX20",0.0892894530305603,0.108155197281667,0.474826212,-0.532009734
"TBX21",-0.096468144040747,0.106470961166859,0.234176227,-0.832650983
"TBX22",0.0858431339337861,0.0950245028551526,0.446350392,-0.441183312
"TBX3",-0.167696592729202,0.18554025768248,0.603180143,-1.381820341
"TBX4",-0.0500460374516129,0.136047904633581,0.576662722,-0.561965023
"TBX5",0.00307485635993209,0.101428115740428,0.656974992,-0.424945281
"TBX6",-0.184761616319185,0.123185596856265,0.281372418,-0.642548366
"TBXA2R",0.0549649472971138,0.109531421086532,0.533420447,-0.475672642
"TBXAS1",-0.0893052569617997,0.112439116177122,0.388941659,-0.63432948
"TBXT",0.0851904364439728,0.100844449859538,0.476686375,-0.368551939
"TC2N",0.00939284930220713,0.0832092738893728,0.450082817,-0.356937494
"TCAF1",-0.0700907058140917,0.13498593814688,0.437661009,-0.614073395
"TCAIM",-0.0266790389439728,0.10523378453604,0.660062593,-0.57975017
"TCAP",-0.117426875271647,0.120231241782304,0.360486017,-1.069316608
"TCEA1",-0.12073859860017,0.147152267122308,0.45942245,-0.764433996
"TCEA2",-0.0581373731358234,0.113748982843095,0.394217277,-0.544390261
"TCEA3",0.00199575433106961,0.115394139856446,0.379115064,-0.560090316
"TCEAL1",-0.0656095867945671,0.117758969708434,1.235989571,-0.575891454
"TCEAL2",0.0388914623709677,0.0952607866278787,0.459189273,-0.307670519
"TCEAL3",0.00963957548217318,0.123973371306803,0.441501958,-0.54182405
"TCEAL4",0.0473934665797963,0.126594174422614,0.490470612,-0.73491733
"TCEAL5",0.115091862083192,0.111344129510177,0.726588029,-0.35834146
"TCEAL7",-0.0543202851994907,0.122288875155048,0.667811636,-0.707486717
"TCEAL8",0.0469993054303905,0.0853810749610645,0.513108496,-0.381062941
"TCEAL9",-0.00566436230390492,0.153064787081556,0.672290672,-0.8930986
"TCEANC",0.0494166298989813,0.114766086604641,0.625432506,-0.393670276
"TCEANC2",-0.0902798499601019,0.141245066177725,0.558663328,-0.683401049
"TCERG1",-0.539563612204584,0.201941615720593,0.122783188,-1.368954251
"TCERG1L",0.044435468614601,0.117278507378219,0.53818753,-0.373936553
"TCF12",-0.0287911365033956,0.172513403006365,0.737444038,-1.482698355
"TCF15",0.155894840150255,0.103374481009622,0.533775007,-0.229204816
"TCF19",-0.00428591715874363,0.111759626226988,0.448377033,-0.434299036
"TCF20",-0.0592350280127334,0.112805791039969,0.341563755,-0.756456692
"TCF21",0.0556308178412564,0.10653557042425,0.483369186,-0.624229889
"TCF23",0.0478418895840407,0.102061205989035,0.446736494,-0.305341663
"TCF24",0.133235928410866,0.108084777198409,0.656777917,-0.298177448
"TCF25",-0.0791128732453311,0.149698108212745,0.466220853,-0.732504236
"TCF3",-0.0687851750365025,0.206273635090647,0.468157151,-1.850183707
"TCF4",0.0856941787911715,0.134307173170208,0.541714228,-0.807995507
"TCF7",-0.221776112949066,0.128159521290808,0.443098016,-1.536961162
"TCF7L1",-0.232870101450764,0.127611850371964,0.270167543,-0.768373514
"TCF7L2",-0.0973712627334465,0.252052082757864,0.446961627,-1.62046273
"TCFL5",-0.107181663482173,0.143768394489403,0.407262092,-0.700934037
"TCHH",-0.108511263632428,0.114140356748529,0.26522784,-0.614794093
"TCHHL1",-0.0808525156561969,0.11017323099373,0.356350595,-0.6805869
"TCHP",-0.140167474940577,0.127764629126339,0.288722881,-0.667194179
"TCIM",0.0820285827860781,0.123489537997366,0.771215394,-0.472688977
"TCIRG1",-0.0804050196129032,0.139772915593473,0.375605163,-0.940581566
"TCL1A",0.027084956540747,0.11006466837035,0.46497239,-0.478616065
"TCL1B",-0.038242144795416,0.125702294719859,0.444324747,-0.614818986
"TCN1",-0.0724374615908319,0.110952719158014,0.625259079,-0.56685494
"TCN2",-0.0931295050042445,0.0939931850042124,0.292389424,-0.505692613
"TCOF1",-0.604327053742784,0.282696613035971,0.17265998,-1.747882872
"TCP1",-1.8644174876129,0.337701609631531,-0.576396873,-3.133823363
"TCP10L",-0.00419467532003396,0.107612695296984,0.366926857,-0.483659305
"TCP11",-0.0667120552037351,0.101228642864714,0.512453397,-0.447151848
"TCP11L1",-0.0411369134023769,0.0915357405739676,0.418749137,-0.957534774
"TCP11L2",0.022028495820034,0.0996269346202176,0.621851578,-0.420977085
"TCTA",-0.0042391101910017,0.0959862653761401,0.299336976,-0.426628978
"TCTE1",-0.00160981229711375,0.123410457144342,0.511014276,-0.498922403
"TCTN1",-0.0788384702971138,0.116339605954827,0.417166463,-0.507782985
"TCTN2",-0.151350990971138,0.116166520430109,0.471892004,-0.772446258
"TCTN3",-0.0335359200543294,0.107185421407605,0.564562184,-0.487283911
"TDG",-0.204889642576401,0.135024529740354,0.277215,-0.77284961
"TDO2",0.0337104199533107,0.112964072766143,0.44338923,-0.569574375
"TDP1",-0.0128430243590832,0.139046502502981,0.734255618,-0.664128992
"TDP2",-0.250872324455857,0.250585785252704,0.57375272,-1.554558317
"TDRD1",0.0424811989779287,0.0916972732548238,0.58150947,-0.251758574
"TDRD10",-0.154550912199491,0.129243515048434,0.367963988,-0.797696292
"TDRD12",0.0157860168641766,0.109670691620374,0.526006746,-0.501916638
"TDRD3",0.0827146792674024,0.121173532320625,0.658103163,-0.387789782
"TDRD5",-0.0777169987920204,0.116054208831364,0.309125023,-0.735192863
"TDRD6",0.039188969614601,0.09899700468812,0.333255481,-0.366170899
"TDRD7",0.00606777303225806,0.0903745793137373,0.344216818,-0.387771192
"TDRD9",0.0471363158794567,0.0948016528394912,0.490834786,-0.304164591
"TDRKH",-0.144342617534805,0.115498796850198,0.204150563,-0.761187974
"TDRP",0.216664161245331,0.116637513215954,0.810975078,-0.367865884
"TEAD1",-0.236209825257216,0.269038169102018,0.37563158,-1.607965777
"TEAD2",-0.111645961991511,0.113283029689047,0.42715075,-0.614139017
"TEAD3",-0.264836028571307,0.166993680077668,0.391161362,-1.3471659
"TEAD4",-0.137462909629881,0.15466433512311,0.354483875,-1.154239445
"TEC",-0.047699617459253,0.106624175807021,0.409971092,-0.49345955
"TECPR1",-0.133457658590832,0.117139066421527,0.443066517,-0.824213551
"TECPR2",-0.0239953709745331,0.117668249571346,0.485168952,-0.49229781
"TECR",-0.189955638018676,0.166771059578016,0.354786734,-1.013861453
"TECRL",0.0478081714329372,0.135480799922195,0.616439311,-0.481078488
"TECTA",0.0905029688225806,0.0863006621627895,0.582240182,-0.395395662
"TECTB",0.0114275369439728,0.0811657233038212,0.327720603,-0.843907048
"TEDC1",-0.18256349772326,0.285628616959712,0.577218038,-1.29996859
"TEDC2",-0.285397111955008,0.261509695478304,0.60882591,-1.531719176
"TEDDM1",-0.0944283157572156,0.0984196982801333,0.251503933,-0.489087188
"TEF",-0.0944137075475382,0.124144532922468,0.394162575,-0.600998424
"TEFM",-0.449441627681664,0.175020187357375,0.097439603,-1.215669285
"TEK",0.029036925533107,0.103579223385912,0.469672678,-0.427567433
"TEKT1",0.0477101688803056,0.116962373856141,0.758423518,-0.446946131
"TEKT2",-0.257682397026316,0.137303538368736,0.165693551,-0.732292671
"TEKT3",0.00312331254244482,0.112868869089754,0.543880772,-0.581784469
"TEKT4",-0.297509597214771,0.151961004476945,0.689813515,-1.261281483
"TEKT5",-0.0300903442843803,0.102943972740611,0.388331721,-0.471989635
"TEKTIP1",0.0821863258947368,0.10748169149806,0.550442488,-0.429940071
"TEKTL1",-0.116898154124788,0.117972040759714,0.292824769,-0.735214799
"TELO2",-0.503720433383701,0.269742653476665,0.553319069,-1.797752232
"TEN1",-0.443331203071307,0.307425102432352,0.182364044,-1.472268566
"TENM1",0.0810832311833616,0.0943783139365279,0.730745926,-0.313651338
"TENM3",0.0286967215305603,0.0939070166160563,0.348717513,-0.347537163
"TENM4",-0.00784617599745331,0.0946553951481415,0.343849786,-0.634216721
"TENT2",0.0620431043217317,0.112865563842433,0.436053271,-0.431284079
"TENT4A",-0.0392225964244482,0.127484597886873,0.43896384,-0.628968569
"TENT4B",-0.19849300391511,0.201015009429275,0.386489106,-1.151723272
"TENT5A",-0.0663920491587436,0.11184715481376,0.390680937,-0.627671403
"TENT5B",0.0482991713319185,0.123444317474399,0.598182784,-0.458901988
"TENT5C",-0.0630086339049236,0.111376527883821,0.877235845,-0.618119958
"TENT5D",0.13538233176146,0.137832971756105,0.738130101,-0.468599733
"TEP1",-0.0689525144023769,0.0911897875435148,0.301619318,-0.516535047
"TEPSIN",-0.182301936844652,0.152326434048537,0.284183765,-0.975393721
"TERB2",-0.0211749673590832,0.128550932717309,0.487946362,-0.599413507
"TERF2",-0.969029379300283,0.231563292274268,0.014902021,-2.815365077
"TERF2IP",-0.120359346697793,0.128937115908366,0.43791771,-0.79235504
"TERT",-0.0539676312589134,0.144017513215321,0.515786381,-0.797562964
"TES",0.00523077330560272,0.0938051068555629,0.346239223,-0.848123947
"TESC",-0.0323437589303905,0.0985014265209741,0.522265377,-0.45442767
"TESK1",-0.118840792398981,0.115821150241505,0.272077701,-0.959526276
"TESK2",-0.131230201951613,0.093792532573214,0.32646719,-0.569846364
"TESMIN",-0.161218704686757,0.139732343588574,0.338979766,-0.687542155
"TESPA1",-0.120834679580645,0.0965734611647476,0.286920355,-0.532633888
"TET1",-0.0861416747249576,0.0811331637538848,0.253072396,-0.38678066
"TET2",0.104821826650255,0.0900199512070465,0.520130164,-0.224190537
"TET3",-0.096415389713073,0.107114049059129,0.240820224,-0.5239569
"TEX10",-0.789103781591681,0.192014546240824,-0.1148633,-1.766733072
"TEX101",-0.00493428143548387,0.122869969811873,0.610477668,-0.558292303
"TEX11",0.0490661725636672,0.0980665139390311,0.462141408,-0.404460602
"TEX12",0.179327049001698,0.122404623119646,0.58530827,-0.26971731
"TEX13B",-0.0898740591528014,0.0926384040461119,0.28171171,-0.500614797
"TEX14",-0.232971623152801,0.125043035897549,0.226543174,-0.759849354
"TEX15",0.0845871622181664,0.085572960710986,0.435172866,-0.208899518
"TEX19",-0.0935784338438031,0.128781693441842,0.532462733,-0.613526789
"TEX2",-0.00135423104923599,0.109663671646672,0.56860683,-0.408896238
"TEX22",-0.0156647671460102,0.125466269244955,0.399703759,-0.529762872
"TEX26",0.0358659368106961,0.115368878512354,0.930401027,-0.348011819
"TEX261",-0.00762102831069609,0.110403730416051,0.414971657,-0.461226988
"TEX264",-0.0556992210814941,0.102873464580302,0.333896796,-0.610580478
"TEX29",-0.105333850170628,0.116576083192806,0.350456124,-0.690005434
"TEX30",0.121506971084041,0.0961289835993436,0.555517718,-0.680081726
"TEX35",0.0417058864244482,0.10317508187839,0.379126518,-0.445265022
"TEX36",0.082184470098472,0.0845757672003422,0.462431108,-0.243602519
"TEX38",-0.058822590737691,0.0892459897620112,0.304137622,-0.509454799
"TEX44",-0.170469433836163,0.101499517576731,0.30473539,-0.594342475
"TEX46",-0.156187458641766,0.108733968299023,0.281864689,-0.600277927
"TEX47",0.0685250830093379,0.117326011547048,0.546638712,-0.379184816
"TEX55",0.140978671949915,0.0948612802216313,0.710001835,-0.260703561
"TEX9",0.0150766146426146,0.122377212354236,0.587799909,-0.390586852
"TF",-0.000508675494057725,0.154818263076845,0.884591311,-0.624980298
"TFAM",-0.588247371950764,0.252351508378434,0.047747264,-2.034875068
"TFAP2A",-0.0732903660169779,0.256591476329957,0.578229862,-2.074897171
"TFAP2B",-0.0264426160755518,0.140988603419555,0.575787633,-1.138005105
"TFAP2C",-0.205030015780985,0.182168000206095,0.213422606,-2.808818575
"TFAP2D",-0.0814989685110356,0.107615040907735,0.322630556,-0.464928727
"TFAP2E",-0.0603075654405772,0.131915557046358,0.561846131,-0.756102115
"TFAP4",-0.330320201976231,0.236656767469242,0.356445891,-1.421472224
"TFB1M",-0.259700802056027,0.232253220813502,0.302505462,-1.136714475
"TFB2M",-0.587048284889643,0.282026820456159,0.038804544,-1.59319885
"TFCP2",-0.0131662931188455,0.10263733926436,0.601732726,-0.363398869
"TFCP2L1",-0.0422002620696095,0.117699647934808,0.584400324,-0.538059798
"TFDP1",-0.452903375125637,0.286055387165428,0.499149594,-1.533107014
"TFDP2",-0.0365407904185059,0.119770509744755,0.440222091,-1.451832471
"TFDP3",0.0594150769210526,0.097776455066882,0.607134272,-0.420635583
"TFE3",-0.0312249391383701,0.125070978324813,0.450091923,-0.448532888
"TFEB",-0.0237169706604414,0.104341566968877,0.431516495,-0.981136647
"TFEC",-0.0160532232317487,0.117757293161671,0.557039512,-0.681355718
"TFF1",0.0768982766400679,0.0861951597186771,0.750100274,-0.320598776
"TFF2",0.168682919442275,0.10661723431537,0.834601843,-0.50834277
"TFF3",0.00151132798387097,0.0951041151606618,0.702384587,-0.420229271
"TFG",-0.112123451975382,0.179486401210475,0.34893224,-0.993399471
"TFIP11",-1.09117936312564,0.223877496640806,-0.345418315,-2.790712722
"TFPI",0.141652898482173,0.116268097158757,0.813695816,-0.437749931
"TFPI2",0.0501990175551783,0.103971833293863,0.572593524,-0.38789975
"TFPT",-0.0813314958964346,0.196866505466377,0.628413623,-0.821333972
"TFR2",-0.0616543193590832,0.108935237212467,0.394583735,-0.535516483
"TFRC",-0.794579706326825,0.499166033680268,0.164370305,-2.419399834
"TG",0.0326580421977929,0.103458186978505,0.813750834,-0.379385337
"TGDS",-0.00609439025042445,0.122110489039799,0.477295323,-1.249971621
"TGFA",0.0289270780772496,0.111011290265791,0.424479397,-0.454722227
"TGFB1",0.0641469453056027,0.104343752360733,0.456905591,-0.394268599
"TGFB1I1",0.00334692703310696,0.141275881208133,0.795125199,-0.672106061
"TGFB2",-0.0297018037164686,0.115387545624748,0.67963381,-0.544740337
"TGFB3",-0.0439151754117148,0.107956529333832,0.412798836,-0.695947511
"TGFBI",0.111691348062818,0.0888760151819643,0.507436301,-0.200655902
"TGFBR1",-0.112009858509338,0.225859264981176,0.934412445,-1.282540256
"TGFBR2",0.00539496737521222,0.172898795688084,1.031970121,-1.08074096
"TGFBR3",-0.0249088572903226,0.110419373071725,0.430548951,-0.552587346
"TGFBR3L",-0.0724014784932088,0.119412184112034,0.560149963,-0.588426751
"TGFBRAP1",-0.280798371158744,0.183618909828655,0.373065816,-1.147085931
"TGIF1",-0.115294820034805,0.234469358099459,0.531129208,-1.463778894
"TGIF2",-0.106867141865874,0.130373670709436,0.559514717,-1.086059977
"TGIF2LX",-0.00418011322914669,0.0859085403456322,0.429416453,-0.389331973
"TGM1",-0.120173458423599,0.110537997683143,0.353466517,-0.651936128
"TGM2",0.107806102340407,0.103213783440764,0.529739973,-0.466272701
"TGM3",0.0586220304830221,0.0859603795240781,0.414035253,-0.25713771
"TGM4",-0.0902752594983022,0.0867144544010862,0.393070122,-0.409179555
"TGM5",-0.0325138710764007,0.0976848999664252,0.309997537,-0.408871527
"TGM6",0.0280357871179966,0.096816858255562,0.457305602,-0.438375542
"TGM7",-0.101290340009338,0.122425492485165,0.450036533,-0.609417146
"TGOLN2",-0.156115729691002,0.133527208473691,0.386961103,-0.880141282
"TGS1",-0.759757763343803,0.228749802699008,-0.082384727,-1.957665296
"TH",-0.105225711499151,0.110653963801139,0.298101212,-0.787531227
"THADA",-0.00827427903735144,0.106049483687907,0.346945067,-0.906230187
"THAP1",-1.12227632917997,0.558805004295437,0.500265999,-3.09011839
