ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
MILI_PSEUDOPODIA_HAPTOTAXIS_DN,MILI_PSEUDOPODIA_HAPTOTAXIS_DN,81,0.233405929,1.954562333,0.003456221,0.027396775,0.018373952,544,"tags=59%, list=42%, signal=37%",ARHGEF7/ITGA3/LDLR/TAPT1/ITGB1/TLN1/SPTLC2/MANF/SLC16A1/KDSR/ERBB2/SLC2A1/SLC35A2/MMGT1/SREBF1/TM9SF3/ALG12/FGFR1/EXT2/GCN1/SURF4/SLC35B2/STT3A/SPTLC1/TMX2/HSD17B12/POLG/CDS2/SLC20A1/ANKRD11/TTC7A/MGAT1/SQLE/UXS1/VCL/SLC7A5/DERL2/ATG9A/SLC38A2/TAF5L/EMC1/DOLK/SUCO/CERS2/UNC50/GLRX3/ICMT/ARID1A
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,24,-0.499234992,-3.123583963,0.003472222,0.027396775,0.018373952,125,"tags=67%, list=10%, signal=61%",CARS1/HARS1/EPRS1/LARS1/QARS1/NARS1/VARS1/KARS1/AARS1/MARS1/IARS1/DARS1/TARS1/YARS1/SARS1
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,24,-0.367667625,-2.300401046,0.003472222,0.027396775,0.018373952,565,"tags=83%, list=44%, signal=48%",MRPL13/CYC1/NSMCE2/DSCC1/ENY2/EIF3H/UTP23/TAF2/CPSF1/EXOSC4/BOP1/RAD21/MED30/MYC/TONSL/VPS28/MTBP/RPL8/PUF60
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,24,-0.521190304,-3.260952664,0.003472222,0.027396775,0.018373952,503,"tags=92%, list=39%, signal=57%",INTS14/ICE2/INTS10/INTS12/INTS1/ICE1/RPAP2/GTF2F2/TAF8/PHAX/POLR2K/INTS6/SNAPC5/SNAPC2/GTF2E2/INTS8/INTS9/POLR2G/CDK7/POLR2H/INTS11
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,21,-0.520950744,-3.017849484,0.003508772,0.027396775,0.018373952,411,"tags=86%, list=32%, signal=60%",H2AZ1/GTF2H4/H2BC21/H2BC15/H2BC9/H2BC13/H2AC20/SIN3A/POLR2K/H2BC6/H2BC11/H3-3A/SAP30BP/H2BC4/CDK7/POLR2H/POLR1F
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,21,-0.427075679,-2.47403451,0.003508772,0.027396775,0.018373952,532,"tags=86%, list=41%, signal=51%",H2AX/POLR1H/H2AZ1/ACTB/H2BC21/H2BC15/H2BC9/H2BC13/H2AC20/POLR2K/H2BC6/CHD4/H2BC11/H3-3A/H2BC4/POLR2H/POLR1F
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,21,-0.519573302,-3.009870013,0.003508772,0.027396775,0.018373952,411,"tags=86%, list=32%, signal=60%",H2AZ1/GTF2H4/H2BC21/H2BC15/H2BC9/H2BC13/H2AC20/POLR2K/H2BC6/CHD4/H2BC11/H3-3A/H2BC4/CDK7/POLR2H/RRN3/POLR1F
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,21,-0.55119263,-3.193039675,0.003508772,0.027396775,0.018373952,521,"tags=95%, list=40%, signal=58%",NUP50/NUP35/POM121C/NUP58/H2AZ1/NUP62/H2BC21/NDC1/H2BC15/H2BC9/H2BC13/H2AC20/POLR2K/H2BC6/H2BC11/H3-3A/H2BC4/POLR2G/POLR2H
REACTOME_METABOLISM_OF_LIPIDS,REACTOME_METABOLISM_OF_LIPIDS,63,0.274393597,2.11800963,0.003558719,0.027647132,0.018541857,527,"tags=63%, list=41%, signal=40%",ARNT/MED13/PTEN/UGCG/CDK8/SPTLC2/MTF1/FDFT1/KDSR/CSNK2A1/SREBF1/MED24/SLC25A1/CARM1/CREBBP/PI4KB/FASN/SPTSSA/AHR/SPTLC1/HSD17B12/PIK3R1/PTDSS1/PIK3CB/CDS2/CEPT1/SQLE/CHKA/MED25/CCNC/MED23/SP1/PIK3CA/ARF1/MED16/ACSL3/CERS2/MBTPS2/TXNRD1/ACLY
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,22,-0.714490357,-4.177944789,0.003610108,0.027767301,0.018622449,224,"tags=91%, list=17%, signal=77%",PABPC1/EIF3F/EIF3E/EIF2S2/RPS28/EIF1AX/RPS5/RPS17/RPS24/RPS27A/RPS14/RPS7/RPS16/RPS23/RPS3/FAU/RPS19/RPS3A/RPS20
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,22,-0.481667757,-2.81652688,0.003610108,0.027767301,0.018622449,378,"tags=82%, list=29%, signal=59%",CDC26/CCNB1/CDK2/ANAPC2/SEM1/FBXO5/AURKA/PSMC2/PSMA4/SKP1/MAD2L1/ANAPC1/RPS27A/AURKB/CDC27/PSMB3/PSMA6
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP,CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP,26,-0.695654987,-4.507704481,0.003676471,0.02786188,0.01868588,346,"tags=96%, list=27%, signal=72%",NPM1/EEF1G/DHPS/HNRNPA1/EIF3G/RPLP1/RPL37/RPL35/IMP3/QARS1/RPS17/RPL13A/RPL14/RPL24/RPL36/RPS14/RSL24D1/RPL7A/RPS16/RPS23/RPL32/RPS3/RPS19/RPL21
MALONEY_RESPONSE_TO_17AAG_DN,MALONEY_RESPONSE_TO_17AAG_DN,26,-0.394161941,-2.554090145,0.003676471,0.02786188,0.01868588,674,"tags=92%, list=52%, signal=45%",YWHAE/PDCD5/RPL36AL/PTMA/SSB/ATP5F1C/ARF4/UBE2C/DYNLL1/TIMM23/CYCS/TPI1/HNRNPA1/XRCC5/ELOB/RPL35/NACA/RPL30/MAD2L1/IARS1/SNRPG/RPS16/SRSF3
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,26,-0.39744161,-2.575341744,0.003676471,0.02786188,0.01868588,483,"tags=81%, list=37%, signal=52%",NUP35/POM121C/NUP58/AP2M1/NUP62/HMGA1/NPM1/NDC1/PPIA/ATP6V1H/SEM1/ELOB/ELOC/PSMC2/PSMA4/SKP1/RPS27A/BANF1/PSMB3/PSMA6
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,29,-0.372260688,-2.582949034,0.003731343,0.028139789,0.018872263,411,"tags=72%, list=32%, signal=51%",H2AZ1/GTF2H4/SUZ12/ACTB/H2BC21/H2BC15/H2BC9/H2BC13/H2AC20/SIN3A/POLR2K/H2BC6/CHD4/H2BC11/H3-3A/SAP30BP/H2BC4/CDK7/POLR2H/POLR1F
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B,30,0.361367219,2.08691514,0.003957784,0.02970259,0.019920372,289,"tags=53%, list=22%, signal=42%",GOLGA7/SLC35A1/HOXD13/FOXA1/PAK2/PICALM/SLC35A2/SH3GL1/BCL9/SMAD7/ROCK2/RASA4/CAP1/SGF29/SPTLC1/CPOX
WP_MRNA_PROCESSING,WP_MRNA_PROCESSING,31,-0.385821524,-2.758029266,0.003984064,0.029755375,0.019955773,261,"tags=68%, list=20%, signal=55%",NXF1/HNRNPA1/SRSF10/CPSF1/YBX1/PCBP2/DHX16/CPSF4/LSM7/SNRPG/SF3B4/SNU13/SF3A3/LSM2/SF3B5/PHF5A/SNRPA1/SRP54/SRSF3/SNRPD1
REACTOME_MITOTIC_PROPHASE,REACTOME_MITOTIC_PROPHASE,30,-0.376234563,-2.6177946,0.004098361,0.030092262,0.020181711,521,"tags=80%, list=40%, signal=49%",NUP50/NUP35/POM121C/NUMA1/NUP58/VRK1/H2AZ1/NUP62/CCNB1/H2BC21/NDC1/H2BC15/H2BC9/H2BC13/H2AC20/NCAPH2/NCAPG2/NCAPD3/H2BC6/H2BC11/H3-3A/H2BC4/BANF1
REACTOME_HIV_LIFE_CYCLE,REACTOME_HIV_LIFE_CYCLE,38,-0.270549924,-2.150554552,0.004115226,0.030092262,0.020181711,600,"tags=76%, list=46%, signal=42%",VPS37A/TAF7/NELFCD/NUP50/NUP35/POM121C/NUP58/GTF2H4/TAF2/NUP62/TAF10/HMGA1/NDC1/UBAP1/PPIA/NMT1/GTF2F2/POLR2K/XRCC5/ELOB/ELOC/GTF2E2/VPS28/POLR2G/RPS27A/CDK7/POLR2H/BANF1
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES,BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES,35,-0.671519753,-5.093780995,0.004132231,0.030092262,0.020181711,346,"tags=94%, list=27%, signal=71%",EIF4B/RPL10/EEF1G/RPL26/EIF3F/RPL7/RPL36A/RPL30/QARS1/RPS5/RPS17/RPS24/RPL13A/RACK1/RPS27A/RPL14/RPL24/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A
BILD_HRAS_ONCOGENIC_SIGNATURE,BILD_HRAS_ONCOGENIC_SIGNATURE,22,0.420727889,2.126299201,0.004137931,0.030092262,0.020181711,380,"tags=68%, list=29%, signal=49%",ATP2B1/LDLR/FERMT1/SREK1IP1/RUNX1/DUSP4/TCF7L2/JUNB/BCL6/LRP8/UAP1/KLF5/SLC20A1/FOSL1/MED25
WP_MELANOMA,WP_MELANOMA,22,0.4111246,2.077765539,0.004137931,0.030092262,0.020181711,620,"tags=86%, list=48%, signal=46%",CDKN1A/TP53/PTEN/CDH1/NF1/BRAF/SOS1/RAF1/MAPK1/E2F1/NRAS/PIK3R1/PIK3CB/VCL/PIK3CA/CDK6/E2F3/LAMTOR3/CCND1
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,33,-0.386240513,-2.827594227,0.004201681,0.030092262,0.020181711,379,"tags=73%, list=29%, signal=53%",CLSPN/DBF4/CCNB1/H2BC21/CDK2/H2BC15/H2BC9/H2BC13/SEM1/UBE2N/RAD17/RAD9A/H2BC6/PKMYT1/MCM4/H2BC11/PSMC2/PSMA4/H2BC4/RPS27A/RPA3/PSMB3/PSMA6
KEGG_WNT_SIGNALING_PATHWAY,KEGG_WNT_SIGNALING_PATHWAY,23,0.391144272,1.996090816,0.004219409,0.030092262,0.020181711,666,"tags=87%, list=51%, signal=43%",TP53/SIAH1/TCF7L2/CSNK2A1/ROCK2/CREBBP/CCND2/CTNNB1/GSK3B/MAP3K7/FOSL1/CHP1/JUN/APC/CCND3/RAC3/FBXW11/CHD8/CCND1/TBL1XR1
WP_HEPATITIS_B_INFECTION,WP_HEPATITIS_B_INFECTION,23,0.393781595,2.009549626,0.004219409,0.030092262,0.020181711,331,"tags=61%, list=26%, signal=46%",CDKN1A/TGFBR1/BRAF/MAPK14/IKBKG/SOS1/RAF1/MAPK1/CREBBP/NRAS/PIK3R1/FADD/PIK3CB/MAP3K7
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP,PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP,25,0.378257402,1.986906595,0.004231312,0.030092262,0.020181711,319,"tags=56%, list=25%, signal=43%",SNAI2/ASNS/IRF4/MANF/SPCS1/REXO2/YAP1/CD2BP2/SURF4/CCND2/STT3A/ITGB5/PIK3CB/IRS2
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,18,0.44872644,2.081011135,0.004243281,0.030092262,0.020181711,461,"tags=78%, list=36%, signal=51%",PAK2/MAPK14/IKBKG/SOS1/RAF1/MAPK1/NRAS/PIK3R1/GSK3B/PIK3CB/MAP3K7/CHP1/PIK3CA/JUN
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP,KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP,18,0.45407512,2.105816142,0.004243281,0.030092262,0.020181711,347,"tags=67%, list=27%, signal=50%",CDKN1A/TP53/PTEN/FDFT1/ERBB2/SHC1/CCNE1/SMAD7/FGFR1/CREBBP/POLG/CDC25B
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP,FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP,34,-0.324483728,-2.390996818,0.004291845,0.030269212,0.020300384,415,"tags=71%, list=32%, signal=49%",SMARCE1/VDAC1/SETD1A/ATP5F1A/EEF1B2/ACTB/ANAPC13/CAPZB/ZPR1/TUBGCP2/HYOU1/IK/EIF3F/RPL35/PSMA4/RACK1/SF3B4/RPS23/LSM2/SARS1/RPL23/RPS20/SRSF3
KEGG_SPLICEOSOME,KEGG_SPLICEOSOME,37,-0.472753761,-3.642276002,0.004366812,0.030269212,0.020300384,276,"tags=76%, list=21%, signal=61%",DDX5/HNRNPC/DDX42/HNRNPA1/SRSF10/THOC3/RBM8A/DHX16/RBM22/PCBP1/THOC2/LSM7/LSM8/LSM3/SNRPG/SF3B4/SF3B6/PRPF38A/SNU13/SF3A3/LSM2/SF3B5/PHF5A/SNRPA1/PUF60/SRSF3/SNRPD1
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,37,-0.764747308,-5.891906104,0.004366812,0.030269212,0.020300384,182,"tags=92%, list=14%, signal=81%",RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
DANG_MYC_TARGETS_UP,DANG_MYC_TARGETS_UP,36,-0.333406077,-2.532145614,0.004385965,0.030269212,0.020300384,432,"tags=72%, list=33%, signal=50%",TFRC/H2AZ1/CDK4/UBE2C/EIF4B/HMGA1/CCNB1/PPAT/NPM1/RPL10/TYMS/DDX5/PPIA/HNRNPA1/RPL26/HSPD1/DDX10/RPS5/RPS17/RPS16/RPL32/RPL5/RPS19/RPS20/HSPE1
REACTOME_CHROMOSOME_MAINTENANCE,REACTOME_CHROMOSOME_MAINTENANCE,36,-0.313576457,-2.381544027,0.004385965,0.030269212,0.020300384,409,"tags=67%, list=32%, signal=47%",CENPO/CENPT/CHTF8/CENPI/H2BC21/TERF2/NPM1/CDK2/CENPC/H2BC15/H2BC9/H2BC13/H2AC20/KNL1/POLR2K/H2BC6/H2BC11/H3-3A/CENPK/H2BC4/POLR2G/POLR2H/RPA3
DITTMER_PTHLH_TARGETS_DN,DITTMER_PTHLH_TARGETS_DN,15,0.483098326,2.067106953,0.004405286,0.030269212,0.020300384,517,"tags=87%, list=40%, signal=53%",GLS/FERMT2/FBXO7/SPTLC2/PTK2/PIK3R1/MYH9/MAP3K7/TOMM70/ACTG1/PIK3CA/LMNA/YME1L1
PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN,PANGAS_TUMOR_SUPPRESSION_BY_SMAD1_AND_SMAD5_DN,15,0.476725999,2.039840697,0.004405286,0.030269212,0.020300384,490,"tags=80%, list=38%, signal=50%",LDLR/UGCG/BRAF/SLC16A1/FDFT1/ALG12/HSPA13/LRP8/MAP3K7/EXT1/SUCO/ACSL3
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,41,-0.642360151,-5.26134022,0.004444444,0.030306595,0.020325455,182,"tags=83%, list=14%, signal=74%",RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
KEGG_RIBOSOME,KEGG_RIBOSOME,40,-0.665978753,-5.35083088,0.004484305,0.030306595,0.020325455,182,"tags=85%, list=14%, signal=75%",RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RSL24D1/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
MOOTHA_MITOCHONDRIA,MOOTHA_MITOCHONDRIA,103,0.209238613,1.890243563,0.004504505,0.030306595,0.020325455,960,"tags=91%, list=74%, signal=26%",TP53/MTX2/PDHA1/G6PD/HTRA2/ERBB2/AK2/RAF1/SLC25A1/NDUFV2/TIMM8A/TIMM17A/CPOX/POLG/CYB5B/TOMM70/NDUFA3/NDUFA2/MRPS17/MRPL28/NDUFC1/SLC25A28/NDUFA10/SLC30A9/NDUFA4/MTCH2/COQ7/NDUFC2/MRPL2/NDUFB2/HCCS/SDHD/NDUFS8/NDUFA1/YME1L1/COX7C/ATP5PO/UQCRB/NDUFB6/IDH3A/NDUFS5/NDUFB8/MRPL57/POLG2/ATP5MG/FDX1/COX4I1/NDUFA8/DHODH/MRPL15/FARS2/GATB/NDUFA6/ATP5ME/MRPS34/UQCRC2/YWHAE/NDUFS3/C1QBP/NDUFB7/COX6A1/MRPS2/ATP5PB/POLRMT/MRPL3/NDUFB3/NDUFS2/COX5A/COX11/TWNK/COX6C/MRPL13/FPGS/CYC1/FECH/ATP5F1D/SSBP1/COX7B/METTL17/NDUFS1/TOMM20/DDX28/TIMM13/TIMM9/TFB2M/ATP5F1C/COX17/MRPS16/ATP5F1B/TIMM23/ATP5MF/ATP5F1E/SDHC/MRPS11
WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR,WP_SIGNALING_OF_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR,13,0.530867546,2.135955123,0.004552352,0.030306595,0.020325455,242,"tags=69%, list=19%, signal=57%",GAB1/PTEN/ITGB1/CRK/PXN/SOS1/RAF1/MAPK1/PTK2
BIOCARTA_INTEGRIN_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,11,0.572830175,2.153622699,0.004573171,0.030306595,0.020325455,225,"tags=73%, list=17%, signal=61%",ITGB1/BCAR1/TLN1/SHC1/CSK/SOS1/RAF1/MAPK1
PID_FGF_PATHWAY,PID_FGF_PATHWAY,11,0.567128696,2.132187315,0.004573171,0.030306595,0.020325455,461,"tags=91%, list=36%, signal=59%",GAB1/CDH1/CDH2/SHC1/SOS1/FGFR1/MAPK1/PIK3R1/PIK3CA/JUN
BIOCARTA_MAPK_PATHWAY,BIOCARTA_MAPK_PATHWAY,14,0.532609079,2.197925361,0.004587156,0.030306595,0.020325455,461,"tags=86%, list=36%, signal=56%",TGFBR1/PAK2/SHC1/MAPK14/RAF1/MAPK1/MAP4K4/MAP3K7/SP1/DAXX/TRAF2/JUN
SASSON_RESPONSE_TO_GONADOTROPHINS_DN,SASSON_RESPONSE_TO_GONADOTROPHINS_DN,14,0.507009346,2.092282582,0.004587156,0.030306595,0.020325455,647,"tags=100%, list=50%, signal=51%",ITGA3/TP53/KIDINS220/KRT18/PTPN1/TLN1/MAPK14/MAP4K4/ITGB5/SMARCD1/VCL/SMARCA4/ILK/CFLAR
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,14,0.502574496,2.073981226,0.004587156,0.030306595,0.020325455,314,"tags=71%, list=24%, signal=55%",CDKN1A/TP53/TSC1/TSC2/CAB39/SREBF1/FASN/STK11/PIK3R1/PIK3CB
DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN,74,0.257605787,2.105656231,0.004624277,0.030421842,0.020402747,720,"tags=76%, list=55%, signal=36%",ARHGEF7/ATP2B1/MED13/MTX2/UGCG/FERMT2/PARD3/RUNX1/G6PD/CDK8/PICALM/SMCHD1/TCF7L2/YAP1/PPP2R2A/SLC7A1/SOS1/ANKRD17/ROCK2/WRN/DYRK1A/CREBBP/EGFR/PTK2/ARHGAP29/TIPARP/DNAJC13/GSK3B/GIGYF2/CDS2/TAF4/PKN2/EXT1/CHD1/SMARCA2/CNOT4/MBNL1/JUN/ACSL3/FUBP1/E2F3/PMM2/CDK13/RCOR1/FBXW11/FARS2/SCAF8/RAB6A/SLC4A7/ZMYND8/HIRA/PUM1/SETD2/STAG1/TRIP12/TRIM37
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,43,-0.280426822,-2.327243485,0.004651163,0.030469058,0.020434413,402,"tags=65%, list=31%, signal=46%",CENPT/UBE2C/DYNLL1/CDC26/CENPI/CENPC/ANAPC2/KNL1/SEM1/CENPE/SGO1/MIS12/AHCTF1/RAD21/PSMC2/PSMA4/CDCA8/CENPK/MAD2L1/ANAPC1/DYNC1I2/RPS27A/ESPL1/AURKB/CDC27/PSMB3/PSMA6
JISON_SICKLE_CELL_DISEASE_DN,JISON_SICKLE_CELL_DISEASE_DN,42,-0.364013412,-2.97495234,0.004761905,0.030932373,0.02074514,449,"tags=76%, list=35%, signal=52%",RPL22/BCLAF1/SRSF6/EIF3H/IMPDH2/EEF1B2/EIF4B/NPM1/BTF3/EEF1G/DDX5/RPLP1/EIF3F/EIF3E/RPL37/RPL7/NACA/RPS28/RPL30/RPS24/RPL13A/RPS27A/POLR2H/RPL14/RPL24/RPS7/RPL6/RPL5/RPL21/RPS20/RPL17
TIEN_INTESTINE_PROBIOTICS_24HR_DN,TIEN_INTESTINE_PROBIOTICS_24HR_DN,42,-0.259477901,-2.120620732,0.004761905,0.030932373,0.02074514,536,"tags=74%, list=41%, signal=45%",MARCHF5/HSP90B1/FAF2/ARF4/SLC3A2/EIF5A/MSTO1/EIF4B/RPL10/ARIH1/EEF1G/PABPC1/WARS1/HYOU1/GARS1/THOC2/RPS24/RPL13A/AARS1/RACK1/RPL37A/RPS14/RPS7/RPS23/RPS3/RPL5/SARS1/RPS19/RPL23/RPS3A
MOOTHA_VOXPHOS,MOOTHA_VOXPHOS,45,-0.300877893,-2.532968504,0.004854369,0.031266432,0.020969181,922,"tags=100%, list=71%, signal=30%",NDUFA2/NDUFC1/NDUFA10/NDUFA4/NDUFC2/NDUFB2/SDHD/NDUFS8/UQCR10/NDUFA1/COX7C/ATP5PO/UQCRB/NDUFB6/NDUFS5/NDUFB8/ATP5MG/COX4I1/NDUFA8/GATB/NDUFA6/ATP5ME/NDUFA9/UQCRC2/NDUFS3/NDUFB7/COX6A1/ATP5PB/NDUFB3/NDUFS2/NDUFS7/COX5A/COX11/COX6C/CYC1/ATP5F1D/COX7B/NDUFS1/ATP5F1C/ATP5F1B/ATP5MF/ATP5F1E/SDHC/CYCS
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,45,-0.593720346,-4.998289911,0.004854369,0.031266432,0.020969181,191,"tags=80%, list=15%, signal=71%",RPL26/RPLP1/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/SRP54/RPS3A/RPS20/RPL17
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,47,-0.646534069,-5.576916945,0.004901961,0.031266432,0.020969181,224,"tags=85%, list=17%, signal=73%",PABPC1/RPL26/RPLP1/EIF3F/EIF3E/EIF2S2/RPL37/RPL35/RPL7/RPL36A/RPS28/RPL30/EIF1AX/RPS5/RPS17/RPS24/RPL13A/RPS27A/RPL14/RPL24/RPL36/RPL37A/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS23/RPL32/RPS3/RPL6/RPL5/FAU/RPS19/RPL21/RPL23/RPS3A/RPS20/RPL17
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,47,-0.277516748,-2.393822579,0.004901961,0.031266432,0.020969181,922,"tags=98%, list=71%, signal=29%",NDUFA2/NDUFC1/NDUFA10/NDUFA4/NDUFC2/NDUFB2/SDHD/NDUFS8/UQCR10/NDUFA1/COX7C/ATP5PO/UQCRB/NDUFB6/NDUFS5/NDUFB8/ATP5MG/COX4I1/NDUFA8/NDUFA6/ATP5ME/NDUFA9/UQCRC2/NDUFS3/NDUFB7/COX6A1/ATP5PB/NDUFB3/NDUFS2/NDUFS7/COX5A/COX11/NDUFB9/COX6C/NDUFB10/ATP5F1D/COX7B/NDUFS1/ATP5F1C/COX17/ATP5F1A/ATP5F1B/ATP5MF/ATP5F1E/SDHC
GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN,GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN,52,0.287371136,2.056853481,0.004956629,0.031266432,0.020969181,394,"tags=54%, list=30%, signal=39%",GOLGA7/UGCG/DLG5/RUNX1/LMNB1/FBXO7/SHC1/CAPRIN1/MYCN/SOCS3/TMEM165/ZW10/FOXK1/NFE2L2/EXT2/CAP1/CCND2/FANCF/MAP4K4/PRKAR1A/MYH9/PKN2/POLE3/PPCDC/USP1/SMARCA2/ACTG1/CCNC
PECE_MAMMARY_STEM_CELL_UP,PECE_MAMMARY_STEM_CELL_UP,44,-0.247989245,-2.05536546,0.004975124,0.031266432,0.020969181,769,"tags=86%, list=59%, signal=36%",SMARCA4/NDUFS5/ATP5MG/NDUFA11/COX4I1/NDUFA6/ATP5ME/TRAPPC5/NDUFAF8/COX6C/MT2A/MT1E/RPL36AL/PTMA/RPL28/TUBB4B/RPL22/DYNLL1/ATP5F1E/PPIA/SEC61G/RPLP1/NACA/RPS28/KARS1/RPL13A/MARS1/RPL24/RPS14/RPL7A/RPL8/RPS7/RPS16/RPS3/FAU/RPS19/RPS20
