ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ids
PILON_KLF1_TARGETS_UP,PILON_KLF1_TARGETS_UP,45,0.264348868,1.77212591,0.0243309,0.067532445,0.040325427,662,"tags=73%, list=51%, signal=37%",ACSL4/PICALM/BCAR1/COP1/PTAR1/CDH2/MED13/FERMT2/CCNC/MIB1/TEAD1/KMT2A/CHD8/PITRM1/RAB6A/HECTD1/MBNL1/EMSY/GIGYF2/MIOS/XPR1/PMM2/ARHGAP29/IGF1R/TIAL1/PPP6R3/MDM2/LUC7L2/RIC1/TADA2B/RBM5/IRS2/FECH,557
IRITANI_MAD1_TARGETS_DN,IRITANI_MAD1_TARGETS_DN,10,-0.408161619,-1.647006797,0.02484472,0.068711875,0.041029696,605,"tags=90%, list=47%, signal=48%",IPO5/SRM/C1QBP/RPL22/EEF1G/NPM1/DUT/RPL5,558
YU_MYC_TARGETS_UP,YU_MYC_TARGETS_UP,10,-0.407204952,-1.64314647,0.02484472,0.068711875,0.041029696,629,"tags=90%, list=48%, signal=47%",ASPM/UBE2S/KIF20A/TFDP1/STRAP/CCNB1/CKS1B/AURKA,559
KEGG_HUNTINGTONS_DISEASE,KEGG_HUNTINGTONS_DISEASE,57,0.242253864,1.755283734,0.024970273,0.068894831,0.041138944,712,"tags=75%, list=55%, signal=36%",TP53/NDUFC1/CREBBP/NDUFA3/NDUFA10/HDAC1/NDUFV2/NDUFA2/NDUFS8/NDUFS3/NDUFC2/NDUFB8/NDUFA8/UQCRB/UQCR10/NDUFS2/NDUFB7/NDUFB2/NDUFB6/COX4I1/NDUFA1/TAF4/NDUFS7/NDUFB3/NDUFA6/NDUFS1/NDUFB10/EP300/NDUFS5/SDHD/COX6A1/COX5A/NDUFA9/UQCRC2/RCOR1/SP1/NDUFA4/CYC1/NDUFB9/COX7B/COX6C/ATP5F1C/ATP5PO,560
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,10,0.469720497,1.695137533,0.025,0.068894831,0.041138944,693,"tags=100%, list=53%, signal=47%",ACSL4/SOCS3/SLC2A1/STK11/ACSL3/PTPN11/IKBKG/TRAF2/IRS2/RELA,561
REACTOME_SELECTIVE_AUTOPHAGY,REACTOME_SELECTIVE_AUTOPHAGY,12,-0.377380634,-1.719094409,0.025396825,0.069863865,0.04171758,678,"tags=92%, list=52%, signal=44%",TUBB3/TOMM70/VDAC1/TUBA1C/TUBB4B/TOMM20/DYNLL1/UBE2N/RPS27A/DYNC1I2,562
ENK_UV_RESPONSE_EPIDERMIS_DN,ENK_UV_RESPONSE_EPIDERMIS_DN,49,0.254501259,1.757126089,0.025547445,0.070153375,0.041890454,660,"tags=71%, list=51%, signal=36%",GNA13/GATA3/ATP2B1/SMAD7/UGCG/UAP1/TSC2/SNAI2/VPS45/PPP2R2A/FOSL1/ITGAV/KMT2A/PIK3CB/SINHCAF/YAP1/SUCO/APC/VPS41/EXT1/EGLN1/SLC20A1/LCE2B/SLC7A5/CCND1/THAP12/TXNRD1/ARHGAP29/ARID1A/UBAP1/ZNF217/HK2/IRS2/MBTPS1/ZFP36L2,563
KEGG_APOPTOSIS,KEGG_APOPTOSIS,13,0.430860342,1.709608075,0.025677603,0.070385771,0.042029224,564,"tags=85%, list=43%, signal=48%",PIK3R1/TP53/FADD/PIK3CB/CHP1/PIK3CA/IKBKG/PRKAR1A/BIRC2/TRAF2/CFLAR,564
ZHU_CMV_ALL_DN,ZHU_CMV_ALL_DN,17,0.379783297,1.681075535,0.025920873,0.070815338,0.04228573,419,"tags=65%, list=32%, signal=44%",AHR/TFAP2A/TP53BP1/TCF7L2/RUNX1/MYH9/TFAP4/MAPK14/CDC25B/LMNA/CCND1,565
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR,ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_6HR,17,-0.338531163,-1.749656293,0.025925926,0.070815338,0.04228573,589,"tags=82%, list=45%, signal=46%",TRIP13/KNTC1/KIF20A/CDK2/H2AX/NCAPH2/POC1A/CEP55/FBXO5/PAICS/CDCA8/CENPK/MAD2L1,566
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,REACTOME_SIGNALING_BY_ERYTHROPOIETIN,10,0.465838509,1.681128132,0.026470588,0.072087195,0.043045189,698,"tags=100%, list=54%, signal=47%",GAB1/PIK3R1/SHC1/NRAS/SOS1/PIK3CB/PIK3CA/CRKL/IRS2/KRAS,567
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP,MORI_LARGE_PRE_BII_LYMPHOCYTE_UP,18,-0.319010931,-1.700551209,0.026515152,0.072087195,0.043045189,629,"tags=83%, list=48%, signal=44%",SMARCA4/HMGB1/UBE2S/HMGA1/LIG1/TUBB4B/H2AX/H2AZ1/CCNB1/CKS1B/CENPE/RAD21/AURKA/KIF23,568
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN,BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN,13,-0.378432901,-1.760222301,0.026578073,0.072087195,0.043045189,200,"tags=62%, list=15%, signal=53%",GARS1/RPS17/EPRS1/AARS1/SARS1/RPL36A/RPL26,569
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR,IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR,13,-0.380706906,-1.770799489,0.026578073,0.072087195,0.043045189,346,"tags=69%, list=27%, signal=51%",G3BP1/FANCM/DDX52/GTF3A/SNUPN/DHX37/EEF1B2/QARS1,570
LIM_MAMMARY_STEM_CELL_DN,LIM_MAMMARY_STEM_CELL_DN,19,0.364739132,1.695754586,0.026737968,0.072393868,0.043228312,277,"tags=53%, list=21%, signal=42%",KRT18/GATA3/CDH1/TFAP2A/SLC35A1/ERBB2/FADD/GET1/ERBB3/FOXA1,571
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP,KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP,193,-0.142660186,-2.249009304,0.027027027,0.072936257,0.043552187,713,"tags=71%, list=55%, signal=38%",HK2/GABPB1/IDH3A/PBRM1/UQCRC2/STAG1/UBE2G2/USP10/RCOR1/CSNK2A1/KIF2C/ARF1/RHEB/ZWINT/GLRX3/DCLRE1B/KPNA2/AK2/NUP62/USP1/GRSF1/GFPT1/CDK13/MRM2/TRIP13/YME1L1/GTSE1/NFYC/GFM2/KIF18B/POLE3/KNTC1/MEMO1/SDHC/FDX1/UBE4B/ASPM/AATF/PTBP1/HMGB1/UBE2S/HNRNPF/RPE/MRPL15/NUP58/C1QBP/ACTB/SKP2/YWHAE/GEMIN4/KIF14/NUP50/CCNF/CNOT9/ACTR2/ADSS2/TIMM29/FUBP1/CDK2/TFDP1/PPA2/NFYB/LIG1/NUP35/NDC1/UBR5/CYCS/FNTA/BOP1/FANCA/G3BP1/BRIP1/HNRNPC/TYMS/DPH3/CENPO/SERBP1/POC1A/CCNB1/TAF2/CEP55/DBF4/RMI1/FBXO5/CIAPIN1/XRCC5/CUL3/NCAPG2/UBE2N/ZPR1/TIPIN/POP1/SNAPC5/PAICS/PPAT/GINS4/TRA2B/ELOC/EIF5A/KNL1/UTP4/MCM4/RRS1/KIF4A/THAP1/HAUS6/POLR2K/NPM1/PKMYT1/MZT1/GTF2F2/AURKA/MIS12/FANCI/SRSF10/NIFK/CDCA8/EIF2S2/HSPD1/BRF2/LARS1/MAD2L1/PCBP1/YBX1/AARS1/ESPL1/COPS5/DARS1/AURKB/EIF1AX/KIF23/SRSF3/SNRPA1/PHF5A/SNRPD1/SRP54,572
BROWNE_HCMV_INFECTION_24HR_UP,BROWNE_HCMV_INFECTION_24HR_UP,13,0.426546714,1.692492056,0.027104137,0.072936257,0.043552187,425,"tags=69%, list=33%, signal=47%",PAK2/KEAP1/PPM1G/FOXA1/APEX2/CHKA/E2F3/TAF5L/LRP8,573
WALLACE_PROSTATE_CANCER_RACE_UP,WALLACE_PROSTATE_CANCER_RACE_UP,13,0.423434578,1.680143431,0.027104137,0.072936257,0.043552187,492,"tags=77%, list=38%, signal=48%",PDHA1/CDH2/FLI1/SOS1/MYB/CTNNB1/RASA4/SLC7A5/CCND1/CCL4,574
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP,RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP,37,0.281005196,1.724080115,0.027127004,0.072936257,0.043552187,737,"tags=81%, list=57%, signal=36%",MAP4K4/CDKN1A/IRF4/TCF3/ATP1B3/LMNB1/RUNX1/UFSP2/GLS/NDE1/MTX2/EMC2/SQLE/ACSL3/LDLR/PDCD6IP/PDE4DIP/CCND1/CDS2/NDUFS2/CFLAR/SLC3A2/EED/SUZ12/ELOA/ATP6V0E1/GRSF1/GFPT1/UBAP2L/PRDX1,575
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP,DAVICIONI_MOLECULAR_ARMS_VS_ERMS_UP,24,0.330233776,1.708662988,0.027237354,0.073105815,0.043653435,445,"tags=62%, list=34%, signal=42%",GGNBP2/TFAP2A/NF1/MYCN/SLC30A9/ANKRD17/HCCS/MYB/PITRM1/RBM8A/DET1/RRAGA/WASHC3/CDS2/NPEPPS,576
SCHLOSSER_SERUM_RESPONSE_UP,SCHLOSSER_SERUM_RESPONSE_UP,17,0.378287718,1.674455492,0.02728513,0.073107124,0.043654216,340,"tags=59%, list=26%, signal=44%",MAP4K4/GAB1/PTPN1/ZBTB7A/FGFR1/CSK/MAP3K7/CHD8/BRD2/PI4KB,577
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D,WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D,73,0.216112467,1.706789907,0.027809965,0.074246014,0.044334278,722,"tags=71%, list=56%, signal=33%",GNA13/ROCK2/PICALM/NFE2L2/ARHGEF7/GSK3B/IRF4/ELMO2/WWTR1/MARK2/KEAP1/SOS1/ANKRD17/STK11/MIB1/EZH2/DYRK1A/PPME1/BRD2/BIRC6/NDUFA2/CERS2/NDUFB2/TTC7A/ACACA/EMC4/CHD1/EDF1/PRKAR1A/CAPRIN1/TXNRD1/METTL17/USP14/MTERF4/NDUFB10/ACLY/SLC3A2/UBAP1/DICER1/FBXW11/OXSM/PSMF1/UBIAD1/ATP5ME/ZFP36L2/PHF12/RAD51D/MED11/NELFCD/AK2/RAD51B/MRPL41,578
GAVIN_FOXP3_TARGETS_CLUSTER_T7,GAVIN_FOXP3_TARGETS_CLUSTER_T7,16,-0.340773451,-1.715038756,0.027874564,0.074246014,0.044334278,389,"tags=69%, list=30%, signal=49%",TIMM13/LIG1/STRAP/RTCB/EIF3H/IK/RPL10/QARS1/RPS7/RPL32,579
LY_AGING_OLD_DN,LY_AGING_OLD_DN,16,-0.340187693,-1.712090763,0.027874564,0.074246014,0.044334278,486,"tags=75%, list=37%, signal=48%",KIF14/CCNF/UBE2C/H2AX/TYMS/H2AZ1/CCNB1/CKS1B/PSMC2/PKMYT1/KIF23,580
PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN,PLASARI_TGFB1_SIGNALING_VIA_NFIC_1HR_DN,10,0.464748211,1.677193438,0.027941176,0.074246014,0.044334278,380,"tags=70%, list=29%, signal=50%",PIK3R1/RICTOR/CAP1/SOX2/CREBBP/FOXA1/ANKRD11,581
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,11,-0.399053889,-1.723625481,0.027950311,0.074246014,0.044334278,490,"tags=82%, list=38%, signal=51%",SRSF6/CSTF2/CPSF1/THOC3/THOC2/CPSF4/SRSF3/SNRPG,582
PID_AP1_PATHWAY,PID_AP1_PATHWAY,15,0.40501106,1.69854933,0.028050491,0.074384321,0.044416865,653,"tags=87%, list=50%, signal=44%",PTEN/TP53/TCF7L2/FOSL1/JUN/MYB/JUNB/CTNNB1/CCND1/MT2A/EP300/SP1/CBFB,583
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,133,-0.13532847,-1.883794109,0.028169014,0.074443241,0.044452047,534,"tags=59%, list=41%, signal=38%",SDHC/UFM1/UBE4B/TFB2M/VBP1/ASPM/UBE2S/GTF2H4/MRPL58/C1QBP/MRPL36/MRPS21/AARS2/TIMM29/TFDP1/TFRC/CHMP5/IARS2/TUBA1C/PFN1/H2AC20/TUBB4B/H2AX/DHX29/FARS2/TYMS/DPH3/TERF2/H2AZ1/H2BC21/BTF3/GEMIN6/DYNLL1/PPP1CA/RMI1/CSTF2/CKS1B/RPL36AL/RPP21/HYOU1/SPCS2/RPL26L1/RTRAF/UBE2N/EFL1/IK/PPAT/SEC61G/ELOC/DHX16/MCM4/RRS1/CCDC51/EIF3F/VPS28/AURKA/TFIP11/POLR2H/XPOT/RPL30/RPS17/EPRS1/CCT8/TRMT112/MARS1/LARS1/NEDD8/RPS5/RPS7/RPS27A/LSM3/SF3B4/SRSF3/RPL26/RPA3/SNU13/SF3B6,584
REACTOME_RHO_GTPASE_EFFECTORS,REACTOME_RHO_GTPASE_EFFECTORS,65,-0.165914974,-1.68031088,0.028169014,0.074443241,0.044452047,672,"tags=72%, list=52%, signal=37%",NCKAP1/ZWINT/MEN1/RHOQ/TUBB3/CIT/CFL1/CENPP/KNTC1/ACTG1/ACTB/YWHAE/KIF14/ACTR2/ARPC3/CDC42/TUBA1C/PPP1R12A/PFN1/H2AC20/TUBB4B/H2AX/CENPI/CENPO/H2AZ1/H2BC21/CENPC/PPP1CB/DYNLL1/H2BC13/H2BC15/H2BC9/CENPE/AHCTF1/H2BC11/SGO1/H2BC6/KNL1/H3-3A/MIS12/CDCA8/CENPK/H2BC4/MAD2L1/AURKB/DYNC1I2,585
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,22,-0.280670378,-1.658112814,0.02892562,0.076312301,0.045568113,803,"tags=77%, list=62%, signal=30%",USP1/WDR48/POLE3/HMGB1/FANCF/GTF2H4/LIG1/FANCA/FANCM/BRIP1/H2AX/TERF2/XRCC5/FANCI/CDK7/RPA3,586
PID_ERBB1_INTERNALIZATION_PATHWAY,PID_ERBB1_INTERNALIZATION_PATHWAY,16,0.39168914,1.68197916,0.029370629,0.07719964,0.046097967,275,"tags=56%, list=21%, signal=45%",PIK3R1/ARHGEF7/SHC1/PTK2/NRAS/SOS1/EGFR/RAF1/PIK3CB,587
DODD_NASOPHARYNGEAL_CARCINOMA_DN,DODD_NASOPHARYNGEAL_CARCINOMA_DN,222,-0.166493929,-2.904241175,0.029411765,0.07719964,0.046097967,631,"tags=67%, list=49%, signal=42%",NDUFB9/KPNA2/HSP90B1/TOMM70/SMARCA4/AK2/IPO5/NUP62/GRSF1/UBAP2L/DDX11/MRM2/UBA5/SSBP1/MARS2/TMEM167A/KIF18B/KNTC1/MEMO1/ICE2/TFB2M/EIF2AK4/ENY2/ASPM/AATF/RNF4/CDK4/CIAO2A/STAMBP/RPE/NUP58/ESCO2/C1QBP/SKP2/ADAR/KHSRP/KIF14/CCNF/UBE2C/CNOT9/KIF20A/INTS12/TPI1/NXT1/TGS1/FUBP1/TFRC/NFYB/MRPL3/SASS6/FKBP1A/NUP35/MBTPS2/NDC1/CYCS/FNTA/STRAP/CHCHD4/G3BP1/FANCM/BRIP1/NCAPD3/HNRNPC/CCAR1/TYMS/CENPI/CENPO/LSM6/H2AZ1/DDX52/CCNB1/CEP55/ELP3/DBF4/FBXO5/EIF4E2/HNRNPA1/PFDN4/TRPM7/XRCC5/CKS1B/CENPE/AHCTF1/INTS13/NCAPG2/RPL22/TIPIN/ANAPC1/POP1/PAICS/UBE2L3/PPAT/SGO1/TRA2B/ELOC/KNL1/MYC/MCM4/KIF4A/PPIA/HAUS6/RAD21/NPM1/DUT/GTF2F2/AURKA/FANCI/POLR2H/SRSF10/NMD3/INTS8/NIFK/GARS1/EIF2S2/XPOT/RPL30/EPRS1/HSPD1/CPSF4/CCT8/MARS1/CENPK/LSM8/LARS1/ATP6V1B2/MAD2L1/YBX1/PSMA4/IARS1/RRN3/DARS1/RPL37A/SF3A3/YARS1/EIF1AX/RPS24/KIF23/SF3B4/RPL6/TARS1/SRSF3/SNRPG/PHF5A/RPS19/CDC27/SNRPD1/PSMB3/HSPE1,588
EPPERT_HSC_R,EPPERT_HSC_R,10,0.462547901,1.669252913,0.029411765,0.07719964,0.046097967,379,"tags=70%, list=29%, signal=50%",ZEB1/PTK2/SMARCA2/EPC1/JUN/KMT2A/KDM2A,589
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN,MCBRYAN_PUBERTAL_BREAST_5_6WK_DN,20,0.352268233,1.668801359,0.02972973,0.077875393,0.046501477,697,"tags=85%, list=54%, signal=40%",TAOK1/PTEN/SOX9/MEF2C/RUNX1/KEAP1/ZEB2/MAPK14/EGLN1/CCND2/ACACA/ACLY/PPP6R3/CSNK2A1/RBM5/MBTPS1/SMARCA4,590
WP_THERMOGENESIS,WP_THERMOGENESIS,18,0.365828088,1.655244379,0.029769959,0.077875393,0.046501477,294,"tags=56%, list=23%, signal=44%",ACSL4/TSC2/TSC1/FGFR1/SMARCD1/SMARCA2/NRAS/SOS1/ACSL3/MAPK14,591
NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,NIKOLSKY_BREAST_CANCER_8Q23_Q24_AMPLICON,24,-0.263633214,-1.631082873,0.03030303,0.079002504,0.047174505,631,"tags=79%, list=49%, signal=41%",NDUFB9/MRPL13/NSMCE2/ENY2/BOP1/MED30/TAF2/UTP23/CPSF1/EXOSC4/EIF3H/MYC/RAD21/VPS28/TONSL/MTBP/PUF60/RPL8,592
PUJANA_ATM_PCC_NETWORK,PUJANA_ATM_PCC_NETWORK,216,-0.123882655,-2.109726291,0.03030303,0.079002504,0.047174505,597,"tags=62%, list=46%, signal=40%",NUP62/TOE1/USP1/ZNHIT3/VRK1/CDK13/UBAP2L/DPH2/YME1L1/SNRPB2/GTSE1/SSBP1/POU2AF1/VHL/POLE3/KNTC1/RBBP7/SREK1IP1/ATP5PB/WTAP/AATF/POLR3D/SETD1A/UBE2S/HNRNPF/HIRA/GTF2H4/SRSF6/C1QBP/SMG7/EIF4B/MVK/ADAR/UBE2D3/PTMA/INTS1/RAD9A/NUP50/CCNF/UBE2C/CNOT9/INTS10/PKM/ACTR2/H2AC17/FUBP1/TFDP1/NFYB/MRPL3/ARPC3/TBCC/ATP5F1A/UTP3/G3BP1/HNRNPC/SSB/CENPI/ICE1/SERBP1/LSM6/H2AZ1/DDX52/EIF5AL1/BTF3/CENPC/PELP1/TAF2/HNRNPA1/EP400/GTF3A/CIAPIN1/RPL36AL/RPL22/EIF3H/PAICS/IK/TRA2B/DHX16/MYC/MCM4/RRS1/EIF3F/PPIA/PABPC1/RAD21/NPM1/DUT/DDX5/GTF2F2/AURKA/EEF1B2/FANCI/SRSF10/THOC2/NACA/RPL30/CPSF4/CCT8/MAK16/DDX10/EIF3E/RPL7/POP5/NUTF2/MAD2L1/PCBP1/YBX1/ESPL1/RPS7/RPL37/PSMA4/RPS27A/RPL36A/DARS1/AURKB/RPL13A/RPS24/RPL5/SF3B4/RPL6/RPL14/ERH/SRSF3/RPS23/RPA3/SNRPA1/RPL23/RPS20/RPS19/RPS3A/RPL21/RPL17,593
KIM_WT1_TARGETS_12HR_UP,KIM_WT1_TARGETS_12HR_UP,12,0.436938104,1.674175324,0.030567686,0.07955832,0.047506398,336,"tags=67%, list=26%, signal=50%",SOX9/FGFR1/SNAI2/MYCN/FERMT2/ITGB5/JUNB/SLC20A1,594
LIAO_METASTASIS,LIAO_METASTASIS,58,0.234023595,1.715714776,0.030624264,0.079571617,0.047514338,763,"tags=78%, list=59%, signal=33%",FLCN/MAP4K4/TMEM165/SOX9/SHC1/TCF3/ASNS/FERMT1/PTK2/SLC2A1/RBIS/SLC25A19/E2F1/GLS/EZH2/G6PD/SNRPA/ALDH18A1/ATP2C1/MBNL1/RASA4/HDAC1/EMC1/DLG5/TNPO1/IPPK/CCNE1/FOXM1/ACIN1/SLC39A10/PPP6R3/SMARCE1/CHD7/PTPA/RHOQ/CHTF18/PNKP/SYNCRIP/CDK13/UBAP2L/TRIP13/GTSE1/POU2AF1/KIF18B/RBM10,595
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,28,0.306709112,1.680923083,0.031007752,0.08043286,0.048028609,621,"tags=75%, list=48%, signal=40%",ROCK2/TGIF1/CDKN1A/PTEN/PIK3R1/GSK3B/PTK2/CARM1/EGFR/JUN/CREBBP/CTNNB1/HDAC1/CCND1/NCOA4/CCNE1/EP300/DAXX/SMARCE1/MDM2/SP1,596
MODY_HIPPOCAMPUS_PRENATAL,MODY_HIPPOCAMPUS_PRENATAL,16,-0.339137517,-1.706805456,0.031358885,0.081207431,0.048491126,556,"tags=81%, list=43%, signal=47%",CDK4/SRSF6/UBE2C/NFYB/H2AX/BTF3/EEF1G/EIF2S2/RPL30/RPL37/RPL13A/RPL8,597
LI_AMPLIFIED_IN_LUNG_CANCER,LI_AMPLIFIED_IN_LUNG_CANCER,37,-0.219299038,-1.672475429,0.031413613,0.081213119,0.048494522,181,"tags=46%, list=14%, signal=41%",PABPC1/NACA/RPL30/HSPD1/RPL7/RPS5/RPS7/RPL37/RPL35/RPL36A/RPL37A/RPS16/RPL8/RPS20/RPL17/HSPE1,598
WEST_ADRENOCORTICAL_TUMOR_DN,WEST_ADRENOCORTICAL_TUMOR_DN,30,0.296785707,1.679244239,0.031525851,0.081367222,0.048586542,488,"tags=60%, list=38%, signal=38%",IRF4/SOX9/FERMT1/ATP1B3/CDH2/RUNX1/SREBF1/KLF5/CCNL1/KMT2A/ERBB3/EXT1/JUNB/NPEPPS/NDUFB11/MT2A/MT1E/SLC25A28,599
BRUECKNER_TARGETS_OF_MIRLET7A3_UP,BRUECKNER_TARGETS_OF_MIRLET7A3_UP,12,0.436236392,1.67148664,0.03202329,0.082513343,0.049270921,737,"tags=100%, list=57%, signal=44%",NFE2L2/FERMT1/SLC38A2/ATP1B3/FOXA1/CDK6/TXNRD1/GLMN/KRAS/USP9X/COX7C/PRDX1,600
FISCHER_G2_M_CELL_CYCLE,FISCHER_G2_M_CELL_CYCLE,44,-0.197588802,-1.674326647,0.032258065,0.082537371,0.049285269,771,"tags=82%, list=59%, signal=34%",FZR1/NUP37/CFLAR/KIF2C/KPNA2/CIT/TRIP13/GTSE1/KIF18B/ASPM/RNF4/UBE2S/KIF14/NUP50/CCNF/UBE2C/KIF20A/NFYB/NUP35/NDC1/H2AX/CCNB1/CEP55/DBF4/CKS1B/CENPE/SGO1/RAD21/AURKA/CDCA8/MAD2L1/ESPL1/AURKB/KIF23/CDC27,601
WANG_CISPLATIN_RESPONSE_AND_XPC_DN,WANG_CISPLATIN_RESPONSE_AND_XPC_DN,34,0.285464558,1.706201742,0.032258065,0.082537371,0.049285269,232,"tags=41%, list=18%, signal=35%",TGIF1/CDKN1A/RNH1/SMAD7/TSC1/ZFX/SLC35A1/MED13/RUNX1/FLI1/FERMT2/BCL6/KLF5/JUN,602
FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP,FONTAINE_FOLLICULAR_THYROID_ADENOMA_UP,10,0.457284606,1.65025862,0.032352941,0.082537371,0.049285269,475,"tags=80%, list=37%, signal=51%",GATA3/CDH1/PAX8/PTK2/ARIH2/MBNL1/SETD5/CCNE1,603
MARKEY_RB1_CHRONIC_LOF_UP,MARKEY_RB1_CHRONIC_LOF_UP,10,0.454283631,1.639428636,0.032352941,0.082537371,0.049285269,258,"tags=60%, list=20%, signal=48%",GATA3/CDKN1A/FDFT1/SIVA1/EZH2/SQLE,604
PID_AVB3_OPN_PATHWAY,PID_AVB3_OPN_PATHWAY,10,0.4568624,1.648734954,0.032352941,0.082537371,0.049285269,232,"tags=60%, list=18%, signal=50%",ROCK2/BCAR1/PIK3R1/MAPK1/ITGAV/JUN,605
PID_IL2_STAT5_PATHWAY,PID_IL2_STAT5_PATHWAY,10,0.454257071,1.639332787,0.032352941,0.082537371,0.049285269,490,"tags=80%, list=38%, signal=50%",PIK3R1/SHC1/CCND3/SOS1/PTPN11/PIK3CA/CCND2/CDK6,606
KEGG_SMALL_CELL_LUNG_CANCER,KEGG_SMALL_CELL_LUNG_CANCER,24,0.326087067,1.687207499,0.032425422,0.082585999,0.049314306,549,"tags=71%, list=42%, signal=42%",PTEN/PIK3R1/TP53/ITGA3/ITGB1/PTK2/E2F1/ITGAV/PIK3CB/E2F3/PIK3CA/CCND1/IKBKG/CCNE1/CDK6/BIRC2/TRAF2,607
WP_EBOLA_VIRUS_PATHWAY_ON_HOST,WP_EBOLA_VIRUS_PATHWAY_ON_HOST,25,0.31693927,1.657510464,0.032894737,0.083643525,0.049945783,849,"tags=96%, list=65%, signal=34%",PIK3R1/TFAP2A/ITGA3/ITGB1/MAPK1/SOCS3/EGFR/ITGAV/CREBBP/PIK3CB/VPS41/PIK3CA/VPS33A/IGF1R/EP300/RAB7A/RELA/VPS16/VPS4A/ACTG1/VPS18/PRKRA/C1QBP/ACTB,608
DAZARD_RESPONSE_TO_UV_NHEK_DN,DAZARD_RESPONSE_TO_UV_NHEK_DN,39,0.26385665,1.650977908,0.033169533,0.084065735,0.050197896,594,"tags=67%, list=46%, signal=37%",TIPARP/AHR/ADNP/ATP2B1/NFE2L2/SMAD7/ARHGEF7/TP63/PTK2/MNT/KEAP1/FERMT2/CREBBP/ERBB3/DYRK1A/SUCO/E2F3/TAF5L/LARP7/SLC7A1/CHD1/CCNE1/BIRC2/ZMYND8/ZNF217/CNOT4,609
RUTELLA_RESPONSE_TO_HGF_UP,RUTELLA_RESPONSE_TO_HGF_UP,39,0.262670512,1.64355612,0.033169533,0.084065735,0.050197896,737,"tags=79%, list=57%, signal=35%",IRF4/TCF3/ATP1B3/RUNX1/UFSP2/GLS/MTX2/EMC2/SQLE/ACSL3/LDLR/PDCD6IP/PDE4DIP/CCND1/NCOA4/CDS2/NDUFS2/MT2A/CFLAR/SLC3A2/EED/SUZ12/HK2/EMC7/ELOA/RHOQ/ATP6V0E1/GRSF1/GFPT1/UBAP2L/PRDX1,610
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN,PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN,19,0.355425085,1.65245148,0.03342246,0.084568123,0.050497885,485,"tags=68%, list=37%, signal=43%",TIPARP/GATA3/FBXW7/DUSP4/EPC1/CCNL1/JUN/SUCO/NDUFA10/IRF2BP2/TTC7A/CHD1/ING3,611
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP,BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_DEL_NS1_INFECTION_UP,28,0.303076551,1.661014788,0.033591731,0.084857543,0.050670706,232,"tags=43%, list=18%, signal=36%",GNA13/TIPARP/TGIF1/GATA3/SOX9/MEF2C/CAB39/IRF2/SOCS3/RICTOR/CCNL1/JUN,612
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING,WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING,15,0.392075871,1.644301287,0.033660589,0.084892774,0.050691743,644,"tags=87%, list=50%, signal=44%",FASN/FDFT1/SREBF1/MED15/SQLE/LDLR/PIK3CA/ACACA/CDK8/FDPS/ACLY/SP1/MBTPS1,613
